GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTYA,COUSUBA,PLACEA,AIANHHA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,NAME_E,I25E001,NAME_M,I25M001
"G49000700","2010","UT",,,"Utah","49",,,,,,,,,,,,,,,,,,"00700","79500US4900700","PUMA5 00700, Utah",45063,"PUMA5 00700, Utah",2145
"G50000100","2010","VT",,,"Vermont","50",,,,,,,,,,,,,,,,,,"00100","79500US5000100","PUMA5 00100, Vermont",54738,"PUMA5 00100, Vermont",2838
"G50000200","2010","VT",,,"Vermont","50",,,,,,,,,,,,,,,,,,"00200","79500US5000200","PUMA5 00200, Vermont",43990,"PUMA5 00200, Vermont",2160
"G50000300","2010","VT",,,"Vermont","50",,,,,,,,,,,,,,,,,,"00300","79500US5000300","PUMA5 00300, Vermont",47634,"PUMA5 00300, Vermont",3282
"G50000400","2010","VT",,,"Vermont","50",,,,,,,,,,,,,,,,,,"00400","79500US5000400","PUMA5 00400, Vermont",48657,"PUMA5 00400, Vermont",3064
"G51000100","2010","VA",,,"Virginia","51",,,,,,,,,,,,,,,,,,"00100","79500US5100100","PUMA5 00100, Virginia",94986,"PUMA5 00100, Virginia",4776
"G51000200","2010","VA",,,"Virginia","51",,,,,,,,,,,,,,,,,,"00200","79500US5100200","PUMA5 00200, Virginia",77793,"PUMA5 00200, Virginia",5014
"G51000301","2010","VA",,,"Virginia","51",,,,,,,,,,,,,,,,,,"00301","79500US5100301","PUMA5 00301, Virginia",88182,"PUMA5 00301, Virginia",7497
"G51000302","2010","VA",,,"Virginia","51",,,,,,,,,,,,,,,,,,"00302","79500US5100302","PUMA5 00302, Virginia",88329,"PUMA5 00302, Virginia",6416
"G51000303","2010","VA",,,"Virginia","51",,,,,,,,,,,,,,,,,,"00303","79500US5100303","PUMA5 00303, Virginia",111958,"PUMA5 00303, Virginia",4089
"G51000304","2010","VA",,,"Virginia","51",,,,,,,,,,,,,,,,,,"00304","79500US5100304","PUMA5 00304, Virginia",102693,"PUMA5 00304, Virginia",6611
"G51000305","2010","VA",,,"Virginia","51",,,,,,,,,,,,,,,,,,"00305","79500US5100305","PUMA5 00305, Virginia",123741,"PUMA5 00305, Virginia",3823
"G51000400","2010","VA",,,"Virginia","51",,,,,,,,,,,,,,,,,,"00400","79500US5100400","PUMA5 00400, Virginia",51583,"PUMA5 00400, Virginia",3968
"G51000501","2010","VA",,,"Virginia","51",,,,,,,,,,,,,,,,,,"00501","79500US5100501","PUMA5 00501, Virginia",97444,"PUMA5 00501, Virginia",6251
"G51000502","2010","VA",,,"Virginia","51",,,,,,,,,,,,,,,,,,"00502","79500US5100502","PUMA5 00502, Virginia",85849,"PUMA5 00502, Virginia",2039
"G51000600","2010","VA",,,"Virginia","51",,,,,,,,,,,,,,,,,,"00600","79500US5100600","PUMA5 00600, Virginia",106663,"PUMA5 00600, Virginia",3670
"G51000700","2010","VA",,,"Virginia","51",,,,,,,,,,,,,,,,,,"00700","79500US5100700","PUMA5 00700, Virginia",45196,"PUMA5 00700, Virginia",2249
"G51000800","2010","VA",,,"Virginia","51",,,,,,,,,,,,,,,,,,"00800","79500US5100800","PUMA5 00800, Virginia",93600,"PUMA5 00800, Virginia",3718
"G51000900","2010","VA",,,"Virginia","51",,,,,,,,,,,,,,,,,,"00900","79500US5100900","PUMA5 00900, Virginia",62823,"PUMA5 00900, Virginia",4957
"G51001000","2010","VA",,,"Virginia","51",,,,,,,,,,,,,,,,,,"01000","79500US5101000","PUMA5 01000, Virginia",56723,"PUMA5 01000, Virginia",3105
"G51001100","2010","VA",,,"Virginia","51",,,,,,,,,,,,,,,,,,"01100","79500US5101100","PUMA5 01100, Virginia",46536,"PUMA5 01100, Virginia",2506
"G51001200","2010","VA",,,"Virginia","51",,,,,,,,,,,,,,,,,,"01200","79500US5101200","PUMA5 01200, Virginia",39608,"PUMA5 01200, Virginia",2341
"G51001300","2010","VA",,,"Virginia","51",,,,,,,,,,,,,,,,,,"01300","79500US5101300","PUMA5 01300, Virginia",59202,"PUMA5 01300, Virginia",3837
"G51001400","2010","VA",,,"Virginia","51",,,,,,,,,,,,,,,,,,"01400","79500US5101400","PUMA5 01400, Virginia",69149,"PUMA5 01400, Virginia",3229
"G51001500","2010","VA",,,"Virginia","51",,,,,,,,,,,,,,,,,,"01500","79500US5101500","PUMA5 01500, Virginia",73941,"PUMA5 01500, Virginia",5003
"G51001600","2010","VA",,,"Virginia","51",,,,,,,,,,,,,,,,,,"01600","79500US5101600","PUMA5 01600, Virginia",39629,"PUMA5 01600, Virginia",2712
"G51001700","2010","VA",,,"Virginia","51",,,,,,,,,,,,,,,,,,"01700","79500US5101700","PUMA5 01700, Virginia",60915,"PUMA5 01700, Virginia",4131
"G51001800","2010","VA",,,"Virginia","51",,,,,,,,,,,,,,,,,,"01800","79500US5101800","PUMA5 01800, Virginia",40652,"PUMA5 01800, Virginia",2128
"G51001900","2010","VA",,,"Virginia","51",,,,,,,,,,,,,,,,,,"01900","79500US5101900","PUMA5 01900, Virginia",45816,"PUMA5 01900, Virginia",3857
"G51002000","2010","VA",,,"Virginia","51",,,,,,,,,,,,,,,,,,"02000","79500US5102000","PUMA5 02000, Virginia",50937,"PUMA5 02000, Virginia",2777
"G51002100","2010","VA",,,"Virginia","51",,,,,,,,,,,,,,,,,,"02100","79500US5102100","PUMA5 02100, Virginia",51275,"PUMA5 02100, Virginia",1446
"G51002200","2010","VA",,,"Virginia","51",,,,,,,,,,,,,,,,,,"02200","79500US5102200","PUMA5 02200, Virginia",70910,"PUMA5 02200, Virginia",1892
"G51002300","2010","VA",,,"Virginia","51",,,,,,,,,,,,,,,,,,"02300","79500US5102300","PUMA5 02300, Virginia",45360,"PUMA5 02300, Virginia",1867
"G51002400","2010","VA",,,"Virginia","51",,,,,,,,,,,,,,,,,,"02400","79500US5102400","PUMA5 02400, Virginia",40972,"PUMA5 02400, Virginia",2457
"G51002500","2010","VA",,,"Virginia","51",,,,,,,,,,,,,,,,,,"02500","79500US5102500","PUMA5 02500, Virginia",32447,"PUMA5 02500, Virginia",2577
"G51002600","2010","VA",,,"Virginia","51",,,,,,,,,,,,,,,,,,"02600","79500US5102600","PUMA5 02600, Virginia",33275,"PUMA5 02600, Virginia",3191
"G51002700","2010","VA",,,"Virginia","51",,,,,,,,,,,,,,,,,,"02700","79500US5102700","PUMA5 02700, Virginia",31794,"PUMA5 02700, Virginia",2160
"G51002801","2010","VA",,,"Virginia","51",,,,,,,,,,,,,,,,,,"02801","79500US5102801","PUMA5 02801, Virginia",56426,"PUMA5 02801, Virginia",4242
"G51002802","2010","VA",,,"Virginia","51",,,,,,,,,,,,,,,,,,"02802","79500US5102802","PUMA5 02802, Virginia",65374,"PUMA5 02802, Virginia",3386
"G51002803","2010","VA",,,"Virginia","51",,,,,,,,,,,,,,,,,,"02803","79500US5102803","PUMA5 02803, Virginia",69058,"PUMA5 02803, Virginia",4014
"G51002900","2010","VA",,,"Virginia","51",,,,,,,,,,,,,,,,,,"02900","79500US5102900","PUMA5 02900, Virginia",41613,"PUMA5 02900, Virginia",2134
"G51003000","2010","VA",,,"Virginia","51",,,,,,,,,,,,,,,,,,"03000","79500US5103000","PUMA5 03000, Virginia",68955,"PUMA5 03000, Virginia",3078
"G51003100","2010","VA",,,"Virginia","51",,,,,,,,,,,,,,,,,,"03100","79500US5103100","PUMA5 03100, Virginia",53377,"PUMA5 03100, Virginia",3440
"G51003200","2010","VA",,,"Virginia","51",,,,,,,,,,,,,,,,,,"03200","79500US5103200","PUMA5 03200, Virginia",36318,"PUMA5 03200, Virginia",2623
"G51003300","2010","VA",,,"Virginia","51",,,,,,,,,,,,,,,,,,"03300","79500US5103300","PUMA5 03300, Virginia",34474,"PUMA5 03300, Virginia",2238
"G51003400","2010","VA",,,"Virginia","51",,,,,,,,,,,,,,,,,,"03400","79500US5103400","PUMA5 03400, Virginia",38738,"PUMA5 03400, Virginia",4003
"G51003500","2010","VA",,,"Virginia","51",,,,,,,,,,,,,,,,,,"03500","79500US5103500","PUMA5 03500, Virginia",35964,"PUMA5 03500, Virginia",3126
"G53000100","2010","WA",,,"Washington","53",,,,,,,,,,,,,,,,,,"00100","79500US5300100","PUMA5 00100, Washington",49938,"PUMA5 00100, Washington",2873
"G53000200","2010","WA",,,"Washington","53",,,,,,,,,,,,,,,,,,"00200","79500US5300200","PUMA5 00200, Washington",54529,"PUMA5 00200, Washington",2040
"G53000300","2010","WA",,,"Washington","53",,,,,,,,,,,,,,,,,,"00300","79500US5300300","PUMA5 00300, Washington",42933,"PUMA5 00300, Washington",3033
"G53000400","2010","WA",,,"Washington","53",,,,,,,,,,,,,,,,,,"00400","79500US5300400","PUMA5 00400, Washington",41712,"PUMA5 00400, Washington",1657
"G53000500","2010","WA",,,"Washington","53",,,,,,,,,,,,,,,,,,"00500","79500US5300500","PUMA5 00500, Washington",41215,"PUMA5 00500, Washington",1911
"G53000601","2010","WA",,,"Washington","53",,,,,,,,,,,,,,,,,,"00601","79500US5300601","PUMA5 00601, Washington",53932,"PUMA5 00601, Washington",4543
"G53000602","2010","WA",,,"Washington","53",,,,,,,,,,,,,,,,,,"00602","79500US5300602","PUMA5 00602, Washington",51219,"PUMA5 00602, Washington",2946
"G53000700","2010","WA",,,"Washington","53",,,,,,,,,,,,,,,,,,"00700","79500US5300700","PUMA5 00700, Washington",39602,"PUMA5 00700, Washington",2601
"G53000800","2010","WA",,,"Washington","53",,,,,,,,,,,,,,,,,,"00800","79500US5300800","PUMA5 00800, Washington",56407,"PUMA5 00800, Washington",3184
"G53000901","2010","WA",,,"Washington","53",,,,,,,,,,,,,,,,,,"00901","79500US5300901","PUMA5 00901, Washington",37801,"PUMA5 00901, Washington",3280
"G53000902","2010","WA",,,"Washington","53",,,,,,,,,,,,,,,,,,"00902","79500US5300902","PUMA5 00902, Washington",44129,"PUMA5 00902, Washington",6050
"G53001001","2010","WA",,,"Washington","53",,,,,,,,,,,,,,,,,,"01001","79500US5301001","PUMA5 01001, Washington",47292,"PUMA5 01001, Washington",5258
"G53001002","2010","WA",,,"Washington","53",,,,,,,,,,,,,,,,,,"01002","79500US5301002","PUMA5 01002, Washington",63614,"PUMA5 01002, Washington",5647
"G53001003","2010","WA",,,"Washington","53",,,,,,,,,,,,,,,,,,"01003","79500US5301003","PUMA5 01003, Washington",86564,"PUMA5 01003, Washington",4587
"G53001004","2010","WA",,,"Washington","53",,,,,,,,,,,,,,,,,,"01004","79500US5301004","PUMA5 01004, Washington",66437,"PUMA5 01004, Washington",3995
"G53001005","2010","WA",,,"Washington","53",,,,,,,,,,,,,,,,,,"01005","79500US5301005","PUMA5 01005, Washington",61069,"PUMA5 01005, Washington",3053
"G53001100","2010","WA",,,"Washington","53",,,,,,,,,,,,,,,,,,"01100","79500US5301100","PUMA5 01100, Washington",40434,"PUMA5 01100, Washington",2548
"G53001201","2010","WA",,,"Washington","53",,,,,,,,,,,,,,,,,,"01201","79500US5301201","PUMA5 01201, Washington",62177,"PUMA5 01201, Washington",3841
"G53001202","2010","WA",,,"Washington","53",,,,,,,,,,,,,,,,,,"01202","79500US5301202","PUMA5 01202, Washington",59962,"PUMA5 01202, Washington",4992
"G53001300","2010","WA",,,"Washington","53",,,,,,,,,,,,,,,,,,"01300","79500US5301300","PUMA5 01300, Washington",47436,"PUMA5 01300, Washington",2623
"G53001401","2010","WA",,,"Washington","53",,,,,,,,,,,,,,,,,,"01401","79500US5301401","PUMA5 01401, Washington",66076,"PUMA5 01401, Washington",2238
"G53001402","2010","WA",,,"Washington","53",,,,,,,,,,,,,,,,,,"01402","79500US5301402","PUMA5 01402, Washington",58351,"PUMA5 01402, Washington",3902
"G53001403","2010","WA",,,"Washington","53",,,,,,,,,,,,,,,,,,"01403","79500US5301403","PUMA5 01403, Washington",48732,"PUMA5 01403, Washington",4634
"G53001404","2010","WA",,,"Washington","53",,,,,,,,,,,,,,,,,,"01404","79500US5301404","PUMA5 01404, Washington",67231,"PUMA5 01404, Washington",4611
"G53001500","2010","WA",,,"Washington","53",,,,,,,,,,,,,,,,,,"01500","79500US5301500","PUMA5 01500, Washington",39174,"PUMA5 01500, Washington",1988
"G53001600","2010","WA",,,"Washington","53",,,,,,,,,,,,,,,,,,"01600","79500US5301600","PUMA5 01600, Washington",40879,"PUMA5 01600, Washington",3545
"G53001701","2010","WA",,,"Washington","53",,,,,,,,,,,,,,,,,,"01701","79500US5301701","PUMA5 01701, Washington",63963,"PUMA5 01701, Washington",3506
"G53001702","2010","WA",,,"Washington","53",,,,,,,,,,,,,,,,,,"01702","79500US5301702","PUMA5 01702, Washington",50868,"PUMA5 01702, Washington",2403
"G53001801","2010","WA",,,"Washington","53",,,,,,,,,,,,,,,,,,"01801","79500US5301801","PUMA5 01801, Washington",64425,"PUMA5 01801, Washington",3385
"G53001802","2010","WA",,,"Washington","53",,,,,,,,,,,,,,,,,,"01802","79500US5301802","PUMA5 01802, Washington",55494,"PUMA5 01802, Washington",6048
"G53001803","2010","WA",,,"Washington","53",,,,,,,,,,,,,,,,,,"01803","79500US5301803","PUMA5 01803, Washington",60683,"PUMA5 01803, Washington",3448
"G53001804","2010","WA",,,"Washington","53",,,,,,,,,,,,,,,,,,"01804","79500US5301804","PUMA5 01804, Washington",56415,"PUMA5 01804, Washington",6356
"G53001805","2010","WA",,,"Washington","53",,,,,,,,,,,,,,,,,,"01805","79500US5301805","PUMA5 01805, Washington",58910,"PUMA5 01805, Washington",5269
"G53001900","2010","WA",,,"Washington","53",,,,,,,,,,,,,,,,,,"01900","79500US5301900","PUMA5 01900, Washington",79349,"PUMA5 01900, Washington",6604
"G53002001","2010","WA",,,"Washington","53",,,,,,,,,,,,,,,,,,"02001","79500US5302001","PUMA5 02001, Washington",71461,"PUMA5 02001, Washington",4525
"G53002002","2010","WA",,,"Washington","53",,,,,,,,,,,,,,,,,,"02002","79500US5302002","PUMA5 02002, Washington",90302,"PUMA5 02002, Washington",5162
"G53002003","2010","WA",,,"Washington","53",,,,,,,,,,,,,,,,,,"02003","79500US5302003","PUMA5 02003, Washington",103747,"PUMA5 02003, Washington",8012
"G53002004","2010","WA",,,"Washington","53",,,,,,,,,,,,,,,,,,"02004","79500US5302004","PUMA5 02004, Washington",63546,"PUMA5 02004, Washington",4378
"G53002005","2010","WA",,,"Washington","53",,,,,,,,,,,,,,,,,,"02005","79500US5302005","PUMA5 02005, Washington",45986,"PUMA5 02005, Washington",3232
"G53002006","2010","WA",,,"Washington","53",,,,,,,,,,,,,,,,,,"02006","79500US5302006","PUMA5 02006, Washington",55671,"PUMA5 02006, Washington",4760
"G53002007","2010","WA",,,"Washington","53",,,,,,,,,,,,,,,,,,"02007","79500US5302007","PUMA5 02007, Washington",56369,"PUMA5 02007, Washington",5527
"G53002008","2010","WA",,,"Washington","53",,,,,,,,,,,,,,,,,,"02008","79500US5302008","PUMA5 02008, Washington",60423,"PUMA5 02008, Washington",3193
"G53002009","2010","WA",,,"Washington","53",,,,,,,,,,,,,,,,,,"02009","79500US5302009","PUMA5 02009, Washington",91325,"PUMA5 02009, Washington",5293
"G53002101","2010","WA",,,"Washington","53",,,,,,,,,,,,,,,,,,"02101","79500US5302101","PUMA5 02101, Washington",60201,"PUMA5 02101, Washington",3333
"G53002102","2010","WA",,,"Washington","53",,,,,,,,,,,,,,,,,,"02102","79500US5302102","PUMA5 02102, Washington",64535,"PUMA5 02102, Washington",3878
"G53002200","2010","WA",,,"Washington","53",,,,,,,,,,,,,,,,,,"02200","79500US5302200","PUMA5 02200, Washington",46928,"PUMA5 02200, Washington",2793
"G54000100","2010","WV",,,"West Virginia","54",,,,,,,,,,,,,,,,,,"00100","79500US5400100","PUMA5 00100, West Virginia",36705,"PUMA5 00100, West Virginia",2451
"G54000200","2010","WV",,,"West Virginia","54",,,,,,,,,,,,,,,,,,"00200","79500US5400200","PUMA5 00200, West Virginia",39018,"PUMA5 00200, West Virginia",3632
"G54000300","2010","WV",,,"West Virginia","54",,,,,,,,,,,,,,,,,,"00300","79500US5400300","PUMA5 00300, West Virginia",43470,"PUMA5 00300, West Virginia",3495
"G54000400","2010","WV",,,"West Virginia","54",,,,,,,,,,,,,,,,,,"00400","79500US5400400","PUMA5 00400, West Virginia",43677,"PUMA5 00400, West Virginia",3145
"G54000500","2010","WV",,,"West Virginia","54",,,,,,,,,,,,,,,,,,"00500","79500US5400500","PUMA5 00500, West Virginia",32393,"PUMA5 00500, West Virginia",2768
"G54000600","2010","WV",,,"West Virginia","54",,,,,,,,,,,,,,,,,,"00600","79500US5400600","PUMA5 00600, West Virginia",36400,"PUMA5 00600, West Virginia",1703
"G54000700","2010","WV",,,"West Virginia","54",,,,,,,,,,,,,,,,,,"00700","79500US5400700","PUMA5 00700, West Virginia",36295,"PUMA5 00700, West Virginia",3096
"G54000800","2010","WV",,,"West Virginia","54",,,,,,,,,,,,,,,,,,"00800","79500US5400800","PUMA5 00800, West Virginia",44284,"PUMA5 00800, West Virginia",1936
"G54000900","2010","WV",,,"West Virginia","54",,,,,,,,,,,,,,,,,,"00900","79500US5400900","PUMA5 00900, West Virginia",32196,"PUMA5 00900, West Virginia",2975
"G54001000","2010","WV",,,"West Virginia","54",,,,,,,,,,,,,,,,,,"01000","79500US5401000","PUMA5 01000, West Virginia",35556,"PUMA5 01000, West Virginia",4492
"G54001100","2010","WV",,,"West Virginia","54",,,,,,,,,,,,,,,,,,"01100","79500US5401100","PUMA5 01100, West Virginia",31910,"PUMA5 01100, West Virginia",2813
"G54001200","2010","WV",,,"West Virginia","54",,,,,,,,,,,,,,,,,,"01200","79500US5401200","PUMA5 01200, West Virginia",33996,"PUMA5 01200, West Virginia",2418
"G55000100","2010","WI",,,"Wisconsin","55",,,,,,,,,,,,,,,,,,"00100","79500US5500100","PUMA5 00100, Wisconsin",39360,"PUMA5 00100, Wisconsin",1330
"G55000200","2010","WI",,,"Wisconsin","55",,,,,,,,,,,,,,,,,,"00200","79500US5500200","PUMA5 00200, Wisconsin",41142,"PUMA5 00200, Wisconsin",1887
"G55000300","2010","WI",,,"Wisconsin","55",,,,,,,,,,,,,,,,,,"00300","79500US5500300","PUMA5 00300, Wisconsin",59329,"PUMA5 00300, Wisconsin",2763
"G55000400","2010","WI",,,"Wisconsin","55",,,,,,,,,,,,,,,,,,"00400","79500US5500400","PUMA5 00400, Wisconsin",49714,"PUMA5 00400, Wisconsin",1905
"G55000500","2010","WI",,,"Wisconsin","55",,,,,,,,,,,,,,,,,,"00500","79500US5500500","PUMA5 00500, Wisconsin",44086,"PUMA5 00500, Wisconsin",2730
"G55000600","2010","WI",,,"Wisconsin","55",,,,,,,,,,,,,,,,,,"00600","79500US5500600","PUMA5 00600, Wisconsin",42787,"PUMA5 00600, Wisconsin",1749
"G55000700","2010","WI",,,"Wisconsin","55",,,,,,,,,,,,,,,,,,"00700","79500US5500700","PUMA5 00700, Wisconsin",45081,"PUMA5 00700, Wisconsin",1372
"G55000800","2010","WI",,,"Wisconsin","55",,,,,,,,,,,,,,,,,,"00800","79500US5500800","PUMA5 00800, Wisconsin",46638,"PUMA5 00800, Wisconsin",2442
"G55000900","2010","WI",,,"Wisconsin","55",,,,,,,,,,,,,,,,,,"00900","79500US5500900","PUMA5 00900, Wisconsin",47085,"PUMA5 00900, Wisconsin",2653
"G55001000","2010","WI",,,"Wisconsin","55",,,,,,,,,,,,,,,,,,"01000","79500US5501000","PUMA5 01000, Wisconsin",50565,"PUMA5 01000, Wisconsin",1950
"G55001100","2010","WI",,,"Wisconsin","55",,,,,,,,,,,,,,,,,,"01100","79500US5501100","PUMA5 01100, Wisconsin",50080,"PUMA5 01100, Wisconsin",1948
"G55001200","2010","WI",,,"Wisconsin","55",,,,,,,,,,,,,,,,,,"01200","79500US5501200","PUMA5 01200, Wisconsin",67426,"PUMA5 01200, Wisconsin",2903
"G55001300","2010","WI",,,"Wisconsin","55",,,,,,,,,,,,,,,,,,"01300","79500US5501300","PUMA5 01300, Wisconsin",43216,"PUMA5 01300, Wisconsin",2000
"G55001400","2010","WI",,,"Wisconsin","55",,,,,,,,,,,,,,,,,,"01400","79500US5501400","PUMA5 01400, Wisconsin",46577,"PUMA5 01400, Wisconsin",1083
"G55001500","2010","WI",,,"Wisconsin","55",,,,,,,,,,,,,,,,,,"01500","79500US5501500","PUMA5 01500, Wisconsin",52054,"PUMA5 01500, Wisconsin",1248
"G55001600","2010","WI",,,"Wisconsin","55",,,,,,,,,,,,,,,,,,"01600","79500US5501600","PUMA5 01600, Wisconsin",49356,"PUMA5 01600, Wisconsin",3168
"G55001700","2010","WI",,,"Wisconsin","55",,,,,,,,,,,,,,,,,,"01700","79500US5501700","PUMA5 01700, Wisconsin",51584,"PUMA5 01700, Wisconsin",1610
"G55001800","2010","WI",,,"Wisconsin","55",,,,,,,,,,,,,,,,,,"01800","79500US5501800","PUMA5 01800, Wisconsin",51887,"PUMA5 01800, Wisconsin",3031
"G55001900","2010","WI",,,"Wisconsin","55",,,,,,,,,,,,,,,,,,"01900","79500US5501900","PUMA5 01900, Wisconsin",51377,"PUMA5 01900, Wisconsin",2344
"G55002001","2010","WI",,,"Wisconsin","55",,,,,,,,,,,,,,,,,,"02001","79500US5502001","PUMA5 02001, Wisconsin",37335,"PUMA5 02001, Wisconsin",2999
"G55002002","2010","WI",,,"Wisconsin","55",,,,,,,,,,,,,,,,,,"02002","79500US5502002","PUMA5 02002, Wisconsin",30001,"PUMA5 02002, Wisconsin",1575
"G55002003","2010","WI",,,"Wisconsin","55",,,,,,,,,,,,,,,,,,"02003","79500US5502003","PUMA5 02003, Wisconsin",22652,"PUMA5 02003, Wisconsin",1701
"G55002004","2010","WI",,,"Wisconsin","55",,,,,,,,,,,,,,,,,,"02004","79500US5502004","PUMA5 02004, Wisconsin",40423,"PUMA5 02004, Wisconsin",2361
"G55002101","2010","WI",,,"Wisconsin","55",,,,,,,,,,,,,,,,,,"02101","79500US5502101","PUMA5 02101, Wisconsin",67078,"PUMA5 02101, Wisconsin",3741
"G55002102","2010","WI",,,"Wisconsin","55",,,,,,,,,,,,,,,,,,"02102","79500US5502102","PUMA5 02102, Wisconsin",49571,"PUMA5 02102, Wisconsin",1908
"G55002201","2010","WI",,,"Wisconsin","55",,,,,,,,,,,,,,,,,,"02201","79500US5502201","PUMA5 02201, Wisconsin",73612,"PUMA5 02201, Wisconsin",4106
"G55002202","2010","WI",,,"Wisconsin","55",,,,,,,,,,,,,,,,,,"02202","79500US5502202","PUMA5 02202, Wisconsin",81431,"PUMA5 02202, Wisconsin",4173
"G55002203","2010","WI",,,"Wisconsin","55",,,,,,,,,,,,,,,,,,"02203","79500US5502203","PUMA5 02203, Wisconsin",60440,"PUMA5 02203, Wisconsin",3087
"G55002300","2010","WI",,,"Wisconsin","55",,,,,,,,,,,,,,,,,,"02300","79500US5502300","PUMA5 02300, Wisconsin",64512,"PUMA5 02300, Wisconsin",4053
"G55002400","2010","WI",,,"Wisconsin","55",,,,,,,,,,,,,,,,,,"02400","79500US5502400","PUMA5 02400, Wisconsin",46758,"PUMA5 02400, Wisconsin",2429
"G55002500","2010","WI",,,"Wisconsin","55",,,,,,,,,,,,,,,,,,"02500","79500US5502500","PUMA5 02500, Wisconsin",49440,"PUMA5 02500, Wisconsin",2873
"G56000100","2010","WY",,,"Wyoming","56",,,,,,,,,,,,,,,,,,"00100","79500US5600100","PUMA5 00100, Wyoming",62143,"PUMA5 00100, Wyoming",4629
"G56000200","2010","WY",,,"Wyoming","56",,,,,,,,,,,,,,,,,,"00200","79500US5600200","PUMA5 00200, Wyoming",51787,"PUMA5 00200, Wyoming",2239
"G56000300","2010","WY",,,"Wyoming","56",,,,,,,,,,,,,,,,,,"00300","79500US5600300","PUMA5 00300, Wyoming",54881,"PUMA5 00300, Wyoming",3245
"G56000400","2010","WY",,,"Wyoming","56",,,,,,,,,,,,,,,,,,"00400","79500US5600400","PUMA5 00400, Wyoming",45570,"PUMA5 00400, Wyoming",4458
"G72000100","2010","PR",,,"Puerto Rico","72",,,,,,,,,,,,,,,,,,"00100","79500US7200100","PUMA5 00100, Puerto Rico",14760,"PUMA5 00100, Puerto Rico",1548
"G72000200","2010","PR",,,"Puerto Rico","72",,,,,,,,,,,,,,,,,,"00200","79500US7200200","PUMA5 00200, Puerto Rico",15830,"PUMA5 00200, Puerto Rico",1228
"G72000300","2010","PR",,,"Puerto Rico","72",,,,,,,,,,,,,,,,,,"00300","79500US7200300","PUMA5 00300, Puerto Rico",16539,"PUMA5 00300, Puerto Rico",1564
"G72000400","2010","PR",,,"Puerto Rico","72",,,,,,,,,,,,,,,,,,"00400","79500US7200400","PUMA5 00400, Puerto Rico",17249,"PUMA5 00400, Puerto Rico",1644
"G72000500","2010","PR",,,"Puerto Rico","72",,,,,,,,,,,,,,,,,,"00500","79500US7200500","PUMA5 00500, Puerto Rico",17412,"PUMA5 00500, Puerto Rico",1868
"G72000600","2010","PR",,,"Puerto Rico","72",,,,,,,,,,,,,,,,,,"00600","79500US7200600","PUMA5 00600, Puerto Rico",21710,"PUMA5 00600, Puerto Rico",1545
"G72000700","2010","PR",,,"Puerto Rico","72",,,,,,,,,,,,,,,,,,"00700","79500US7200700","PUMA5 00700, Puerto Rico",20829,"PUMA5 00700, Puerto Rico",2308
"G72000801","2010","PR",,,"Puerto Rico","72",,,,,,,,,,,,,,,,,,"00801","79500US7200801","PUMA5 00801, Puerto Rico",21621,"PUMA5 00801, Puerto Rico",2064
"G72000802","2010","PR",,,"Puerto Rico","72",,,,,,,,,,,,,,,,,,"00802","79500US7200802","PUMA5 00802, Puerto Rico",25909,"PUMA5 00802, Puerto Rico",2934
"G72000900","2010","PR",,,"Puerto Rico","72",,,,,,,,,,,,,,,,,,"00900","79500US7200900","PUMA5 00900, Puerto Rico",31851,"PUMA5 00900, Puerto Rico",2472
"G72001001","2010","PR",,,"Puerto Rico","72",,,,,,,,,,,,,,,,,,"01001","79500US7201001","PUMA5 01001, Puerto Rico",17425,"PUMA5 01001, Puerto Rico",1654
"G72001002","2010","PR",,,"Puerto Rico","72",,,,,,,,,,,,,,,,,,"01002","79500US7201002","PUMA5 01002, Puerto Rico",20408,"PUMA5 01002, Puerto Rico",1900
"G72001003","2010","PR",,,"Puerto Rico","72",,,,,,,,,,,,,,,,,,"01003","79500US7201003","PUMA5 01003, Puerto Rico",34459,"PUMA5 01003, Puerto Rico",3977
"G72001004","2010","PR",,,"Puerto Rico","72",,,,,,,,,,,,,,,,,,"01004","79500US7201004","PUMA5 01004, Puerto Rico",23197,"PUMA5 01004, Puerto Rico",2285
